,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG
0,Shot Chart Detail,0021400014,56,203463,Ben McLemore,1610612758,Sacramento Kings,1,6,50,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,19,179,71,1,0
1,Shot Chart Detail,0021400014,230,203463,Ben McLemore,1610612758,Sacramento Kings,2,5,12,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,234,25,1,0
2,Shot Chart Detail,0021400014,248,203463,Ben McLemore,1610612758,Sacramento Kings,2,4,17,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-45,41,1,0
3,Shot Chart Detail,0021400014,384,203463,Ben McLemore,1610612758,Sacramento Kings,3,7,33,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-157,190,1,0
4,Shot Chart Detail,0021400014,392,203463,Ben McLemore,1610612758,Sacramento Kings,3,7,4,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-144,97,1,0
5,Shot Chart Detail,0021400025,9,203463,Ben McLemore,1610612758,Sacramento Kings,1,11,7,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-172,184,1,0
6,Shot Chart Detail,0021400025,53,203463,Ben McLemore,1610612758,Sacramento Kings,1,4,54,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,20,204,36,1,0
7,Shot Chart Detail,0021400025,217,203463,Ben McLemore,1610612758,Sacramento Kings,2,3,56,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,19,195,15,1,0
8,Shot Chart Detail,0021400025,284,203463,Ben McLemore,1610612758,Sacramento Kings,3,9,31,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,21,247,1,1
9,Shot Chart Detail,0021400025,468,203463,Ben McLemore,1610612758,Sacramento Kings,4,3,18,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1
