,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG
0,Shot Chart Detail,0021400069,69,203937,Kyle Anderson,1610612759,San Antonio Spurs,1,5,30,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,22,147,175,1,0
1,Shot Chart Detail,0021400069,174,203937,Kyle Anderson,1610612759,San Antonio Spurs,2,8,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,23,40,235,1,0
2,Shot Chart Detail,0021400069,177,203937,Kyle Anderson,1610612759,San Antonio Spurs,2,7,37,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,2,61,1,1
3,Shot Chart Detail,0021400069,190,203937,Kyle Anderson,1610612759,San Antonio Spurs,2,7,1,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,94,179,1,0
4,Shot Chart Detail,0021400069,396,203937,Kyle Anderson,1610612759,San Antonio Spurs,3,2,5,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,-163,77,1,0
5,Shot Chart Detail,0021400069,528,203937,Kyle Anderson,1610612759,San Antonio Spurs,4,4,23,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,26,-5,1,0
6,Shot Chart Detail,0021400069,539,203937,Kyle Anderson,1610612759,San Antonio Spurs,4,3,18,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,22,72,211,1,0
7,Shot Chart Detail,0021400069,582,203937,Kyle Anderson,1610612759,San Antonio Spurs,4,0,34,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,58,250,1,0
8,Shot Chart Detail,0021400108,130,203937,Kyle Anderson,1610612759,San Antonio Spurs,2,10,24,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,21,22,1,0
9,Shot Chart Detail,0021400108,148,203937,Kyle Anderson,1610612759,San Antonio Spurs,2,9,18,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,89,99,1,0
10,Shot Chart Detail,0021400131,130,203937,Kyle Anderson,1610612759,San Antonio Spurs,2,9,8,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,19,198,25,1,0
11,Shot Chart Detail,0021400131,142,203937,Kyle Anderson,1610612759,San Antonio Spurs,2,7,48,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-98,230,1,0
12,Shot Chart Detail,0021400131,169,203937,Kyle Anderson,1610612759,San Antonio Spurs,2,5,24,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-131,211,1,0
13,Shot Chart Detail,0021400131,457,203937,Kyle Anderson,1610612759,San Antonio Spurs,4,4,28,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,72,181,1,0
14,Shot Chart Detail,0021400152,123,203937,Kyle Anderson,1610612759,San Antonio Spurs,2,11,8,Missed Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,83,41,1,0
15,Shot Chart Detail,0021400152,168,203937,Kyle Anderson,1610612759,San Antonio Spurs,2,7,7,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,6,1,1
16,Shot Chart Detail,0021400152,373,203937,Kyle Anderson,1610612759,San Antonio Spurs,3,0,26,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-144,31,1,0
17,Shot Chart Detail,0021400152,381,203937,Kyle Anderson,1610612759,San Antonio Spurs,4,11,51,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-37,20,1,0
18,Shot Chart Detail,0021400152,402,203937,Kyle Anderson,1610612759,San Antonio Spurs,4,10,25,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-231,-6,1,0
