,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG
0,Shot Chart Detail,0021400001,60,201950,Jrue Holiday,1610612740,New Orleans Pelicans,1,5,35,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,86,233,1,0
1,Shot Chart Detail,0021400001,227,201950,Jrue Holiday,1610612740,New Orleans Pelicans,2,7,2,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-21,9,1,1
2,Shot Chart Detail,0021400001,242,201950,Jrue Holiday,1610612740,New Orleans Pelicans,2,5,29,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,157,75,1,0
3,Shot Chart Detail,0021400001,264,201950,Jrue Holiday,1610612740,New Orleans Pelicans,2,3,47,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,4,1,0
4,Shot Chart Detail,0021400001,334,201950,Jrue Holiday,1610612740,New Orleans Pelicans,3,10,40,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-18,25,1,0
5,Shot Chart Detail,0021400001,340,201950,Jrue Holiday,1610612740,New Orleans Pelicans,3,9,53,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,105,149,1,0
6,Shot Chart Detail,0021400001,345,201950,Jrue Holiday,1610612740,New Orleans Pelicans,3,8,45,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,125,53,1,1
7,Shot Chart Detail,0021400001,348,201950,Jrue Holiday,1610612740,New Orleans Pelicans,3,8,8,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,21,6,1,1
8,Shot Chart Detail,0021400001,354,201950,Jrue Holiday,1610612740,New Orleans Pelicans,3,7,10,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-13,242,1,0
9,Shot Chart Detail,0021400001,526,201950,Jrue Holiday,1610612740,New Orleans Pelicans,4,5,51,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,231,11,1,0
10,Shot Chart Detail,0021400001,562,201950,Jrue Holiday,1610612740,New Orleans Pelicans,4,2,59,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,21,19,1,1
