,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG
0,Shot Chart Detail,0021400005,61,203457,Nerlens Noel,1610612755,Philadelphia 76ers,1,5,6,Made Shot,Jump Hook Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,8,-82,4,1,1
1,Shot Chart Detail,0021400005,201,203457,Nerlens Noel,1610612755,Philadelphia 76ers,2,6,59,Made Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1
2,Shot Chart Detail,0021400005,268,203457,Nerlens Noel,1610612755,Philadelphia 76ers,2,1,53,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,6,1,0
3,Shot Chart Detail,0021400005,271,203457,Nerlens Noel,1610612755,Philadelphia 76ers,2,1,20,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,37,0,1,0
4,Shot Chart Detail,0021400005,307,203457,Nerlens Noel,1610612755,Philadelphia 76ers,2,0,0,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,6,1,0
5,Shot Chart Detail,0021400005,362,203457,Nerlens Noel,1610612755,Philadelphia 76ers,3,6,6,Missed Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-8,3,1,0
6,Shot Chart Detail,0021400005,454,203457,Nerlens Noel,1610612755,Philadelphia 76ers,4,8,32,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-112,116,1,0
7,Shot Chart Detail,0021400005,480,203457,Nerlens Noel,1610612755,Philadelphia 76ers,4,6,56,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,14,1,0
8,Shot Chart Detail,0021400005,528,203457,Nerlens Noel,1610612755,Philadelphia 76ers,4,2,57,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,10,56,1,0
9,Shot Chart Detail,0021400005,542,203457,Nerlens Noel,1610612755,Philadelphia 76ers,4,2,12,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,4,1,0
10,Shot Chart Detail,0021400005,545,203457,Nerlens Noel,1610612755,Philadelphia 76ers,4,2,9,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,17,1,1,0
11,Shot Chart Detail,0021400023,2,203457,Nerlens Noel,1610612755,Philadelphia 76ers,1,11,39,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-67,-6,1,0
12,Shot Chart Detail,0021400023,9,203457,Nerlens Noel,1610612755,Philadelphia 76ers,1,10,33,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,132,94,1,0
13,Shot Chart Detail,0021400023,12,203457,Nerlens Noel,1610612755,Philadelphia 76ers,1,9,59,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1
14,Shot Chart Detail,0021400023,43,203457,Nerlens Noel,1610612755,Philadelphia 76ers,1,8,0,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1
15,Shot Chart Detail,0021400023,55,203457,Nerlens Noel,1610612755,Philadelphia 76ers,1,7,0,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-43,25,1,1
16,Shot Chart Detail,0021400023,132,203457,Nerlens Noel,1610612755,Philadelphia 76ers,2,11,25,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,13,50,1,0
17,Shot Chart Detail,0021400023,141,203457,Nerlens Noel,1610612755,Philadelphia 76ers,2,9,53,Made Shot,Hook Bank Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-23,42,1,1
18,Shot Chart Detail,0021400023,156,203457,Nerlens Noel,1610612755,Philadelphia 76ers,2,8,48,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1
19,Shot Chart Detail,0021400023,393,203457,Nerlens Noel,1610612755,Philadelphia 76ers,3,4,43,Missed Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-15,17,1,0
20,Shot Chart Detail,0021400023,412,203457,Nerlens Noel,1610612755,Philadelphia 76ers,3,2,47,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,1,1,1
21,Shot Chart Detail,0021400023,465,203457,Nerlens Noel,1610612755,Philadelphia 76ers,4,9,12,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1
