,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG
0,Shot Chart Detail,0021400516,83,202407,Elijah Millsap,1610612762,Utah Jazz,1,1,18,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,21,-213,34,1,0
1,Shot Chart Detail,0021400516,98,202407,Elijah Millsap,1610612762,Utah Jazz,1,0,22,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,9,1,1,1
2,Shot Chart Detail,0021400516,97,202407,Elijah Millsap,1610612762,Utah Jazz,1,0,22,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,17,7,1,0
3,Shot Chart Detail,0021400516,101,202407,Elijah Millsap,1610612762,Utah Jazz,1,0,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-164,205,1,0
4,Shot Chart Detail,0021400516,142,202407,Elijah Millsap,1610612762,Utah Jazz,2,8,12,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,1,1,0
5,Shot Chart Detail,0021400516,417,202407,Elijah Millsap,1610612762,Utah Jazz,4,4,56,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,47,23,1,0
6,Shot Chart Detail,0021400528,147,202407,Elijah Millsap,1610612762,Utah Jazz,2,8,49,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,236,30,1,0
7,Shot Chart Detail,0021400528,376,202407,Elijah Millsap,1610612762,Utah Jazz,3,0,5,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,4,1,0
8,Shot Chart Detail,0021400528,403,202407,Elijah Millsap,1610612762,Utah Jazz,4,9,45,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1
9,Shot Chart Detail,0021400542,81,202407,Elijah Millsap,1610612762,Utah Jazz,1,2,9,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,-3,1,0
10,Shot Chart Detail,0021400542,86,202407,Elijah Millsap,1610612762,Utah Jazz,1,1,23,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-223,9,1,1
11,Shot Chart Detail,0021400542,108,202407,Elijah Millsap,1610612762,Utah Jazz,2,11,13,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,140,205,1,1
12,Shot Chart Detail,0021400542,112,202407,Elijah Millsap,1610612762,Utah Jazz,2,10,40,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-160,184,1,1
13,Shot Chart Detail,0021400542,162,202407,Elijah Millsap,1610612762,Utah Jazz,2,6,30,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-2,20,1,0
14,Shot Chart Detail,0021400542,211,202407,Elijah Millsap,1610612762,Utah Jazz,2,1,33,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,53,1,0
15,Shot Chart Detail,0021400555,129,202407,Elijah Millsap,1610612762,Utah Jazz,2,10,28,Missed Shot,Fadeaway Bank shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-62,55,1,0
16,Shot Chart Detail,0021400555,176,202407,Elijah Millsap,1610612762,Utah Jazz,2,6,20,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,236,25,1,0
17,Shot Chart Detail,0021400555,193,202407,Elijah Millsap,1610612762,Utah Jazz,2,4,54,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-226,102,1,0
18,Shot Chart Detail,0021400555,340,202407,Elijah Millsap,1610612762,Utah Jazz,3,3,19,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,162,129,1,0
19,Shot Chart Detail,0021400555,380,202407,Elijah Millsap,1610612762,Utah Jazz,4,11,32,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-221,104,1,1
20,Shot Chart Detail,0021400555,391,202407,Elijah Millsap,1610612762,Utah Jazz,4,10,23,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,-11,1,0
21,Shot Chart Detail,0021400555,430,202407,Elijah Millsap,1610612762,Utah Jazz,4,7,4,Missed Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-5,151,1,0
22,Shot Chart Detail,0021400555,438,202407,Elijah Millsap,1610612762,Utah Jazz,4,6,41,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,198,160,1,0
