,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG
0,Shot Chart Detail,0021400014,136,201196,Ramon Sessions,1610612758,Sacramento Kings,1,0,2,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-49,39,1,0
1,Shot Chart Detail,0021400014,152,201196,Ramon Sessions,1610612758,Sacramento Kings,2,10,36,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,40,53,1,0
2,Shot Chart Detail,0021400014,165,201196,Ramon Sessions,1610612758,Sacramento Kings,2,9,23,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,18,6,1,1
3,Shot Chart Detail,0021400025,107,201196,Ramon Sessions,1610612758,Sacramento Kings,1,1,1,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,20,63,1,0
4,Shot Chart Detail,0021400025,122,201196,Ramon Sessions,1610612758,Sacramento Kings,2,11,42,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-41,36,1,0
5,Shot Chart Detail,0021400025,135,201196,Ramon Sessions,1610612758,Sacramento Kings,2,9,8,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,149,135,1,0
6,Shot Chart Detail,0021400025,383,201196,Ramon Sessions,1610612758,Sacramento Kings,4,9,29,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,20,151,1,0
7,Shot Chart Detail,0021400039,439,201196,Ramon Sessions,1610612758,Sacramento Kings,4,8,16,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-146,224,1,0
8,Shot Chart Detail,0021400039,458,201196,Ramon Sessions,1610612758,Sacramento Kings,4,6,53,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,65,39,1,0
9,Shot Chart Detail,0021400047,155,201196,Ramon Sessions,1610612758,Sacramento Kings,1,1,11,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,91,184,1,0
10,Shot Chart Detail,0021400047,166,201196,Ramon Sessions,1610612758,Sacramento Kings,1,0,28,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,7,9,1,0
11,Shot Chart Detail,0021400047,203,201196,Ramon Sessions,1610612758,Sacramento Kings,2,9,26,Missed Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,-93,15,1,0
12,Shot Chart Detail,0021400047,521,201196,Ramon Sessions,1610612758,Sacramento Kings,4,10,5,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-98,159,1,0
13,Shot Chart Detail,0021400047,530,201196,Ramon Sessions,1610612758,Sacramento Kings,4,8,58,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,31,1,1,0
14,Shot Chart Detail,0021400047,542,201196,Ramon Sessions,1610612758,Sacramento Kings,4,8,4,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-67,241,1,1
15,Shot Chart Detail,0021400067,151,201196,Ramon Sessions,1610612758,Sacramento Kings,2,10,27,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-68,195,1,0
16,Shot Chart Detail,0021400067,484,201196,Ramon Sessions,1610612758,Sacramento Kings,4,9,49,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-152,211,1,0
17,Shot Chart Detail,0021400079,31,201196,Ramon Sessions,1610612758,Sacramento Kings,1,8,57,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,50,25,1,0
18,Shot Chart Detail,0021400079,50,201196,Ramon Sessions,1610612758,Sacramento Kings,1,7,12,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,21,15,1,0
19,Shot Chart Detail,0021400079,99,201196,Ramon Sessions,1610612758,Sacramento Kings,1,1,59,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,11,1,1
20,Shot Chart Detail,0021400079,130,201196,Ramon Sessions,1610612758,Sacramento Kings,2,11,22,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,4,1,1
21,Shot Chart Detail,0021400079,148,201196,Ramon Sessions,1610612758,Sacramento Kings,2,9,20,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,70,31,1,0
22,Shot Chart Detail,0021400079,172,201196,Ramon Sessions,1610612758,Sacramento Kings,2,7,7,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-24,0,1,0
23,Shot Chart Detail,0021400079,410,201196,Ramon Sessions,1610612758,Sacramento Kings,3,0,18,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,28,41,1,1
24,Shot Chart Detail,0021400079,434,201196,Ramon Sessions,1610612758,Sacramento Kings,4,9,58,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,-3,1,1
25,Shot Chart Detail,0021400079,442,201196,Ramon Sessions,1610612758,Sacramento Kings,4,8,54,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,1,47,1,0
26,Shot Chart Detail,0021400092,95,201196,Ramon Sessions,1610612758,Sacramento Kings,1,1,14,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-174,170,1,0
27,Shot Chart Detail,0021400092,129,201196,Ramon Sessions,1610612758,Sacramento Kings,2,11,4,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,3,1,0
28,Shot Chart Detail,0021400092,156,201196,Ramon Sessions,1610612758,Sacramento Kings,2,9,5,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,1,1,1
29,Shot Chart Detail,0021400092,174,201196,Ramon Sessions,1610612758,Sacramento Kings,2,6,47,Missed Shot,Running Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-5,34,1,0
30,Shot Chart Detail,0021400106,43,201196,Ramon Sessions,1610612758,Sacramento Kings,1,7,48,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,20,165,119,1,1
31,Shot Chart Detail,0021400106,58,201196,Ramon Sessions,1610612758,Sacramento Kings,1,6,3,Made Shot,Running Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1
32,Shot Chart Detail,0021400106,96,201196,Ramon Sessions,1610612758,Sacramento Kings,1,2,20,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-86,242,1,0
33,Shot Chart Detail,0021400106,209,201196,Ramon Sessions,1610612758,Sacramento Kings,2,6,43,Made Shot,Driving Bank shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-18,58,1,1
34,Shot Chart Detail,0021400106,269,201196,Ramon Sessions,1610612758,Sacramento Kings,2,2,59,Missed Shot,Driving Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,10,-68,82,1,0
35,Shot Chart Detail,0021400106,316,201196,Ramon Sessions,1610612758,Sacramento Kings,3,10,52,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,141,203,1,1
36,Shot Chart Detail,0021400106,326,201196,Ramon Sessions,1610612758,Sacramento Kings,3,9,45,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-153,187,1,1
37,Shot Chart Detail,0021400106,350,201196,Ramon Sessions,1610612758,Sacramento Kings,3,7,10,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,22,-147,164,1,1
38,Shot Chart Detail,0021400106,407,201196,Ramon Sessions,1610612758,Sacramento Kings,3,2,33,Missed Shot,Running Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-161,69,1,0
39,Shot Chart Detail,0021400118,427,201196,Ramon Sessions,1610612758,Sacramento Kings,4,9,26,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-26,72,1,0
40,Shot Chart Detail,0021400118,431,201196,Ramon Sessions,1610612758,Sacramento Kings,4,9,5,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,155,203,1,0
41,Shot Chart Detail,0021400118,465,201196,Ramon Sessions,1610612758,Sacramento Kings,4,7,22,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,18,104,1,1
42,Shot Chart Detail,0021400139,130,201196,Ramon Sessions,1610612758,Sacramento Kings,2,10,33,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,1,85,1,0
43,Shot Chart Detail,0021400139,146,201196,Ramon Sessions,1610612758,Sacramento Kings,2,8,23,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,6,20,1,0
44,Shot Chart Detail,0021400171,117,201196,Ramon Sessions,1610612758,Sacramento Kings,2,10,47,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,146,153,1,1
45,Shot Chart Detail,0021400171,396,201196,Ramon Sessions,1610612758,Sacramento Kings,4,9,53,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,18,9,1,1
46,Shot Chart Detail,0021400189,181,201196,Ramon Sessions,1610612758,Sacramento Kings,2,9,43,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,223,26,1,0
47,Shot Chart Detail,0021400189,192,201196,Ramon Sessions,1610612758,Sacramento Kings,2,8,56,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-27,82,1,1
48,Shot Chart Detail,0021400189,504,201196,Ramon Sessions,1610612758,Sacramento Kings,4,6,33,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,151,213,1,0
49,Shot Chart Detail,0021400208,6,201196,Ramon Sessions,1610612758,Sacramento Kings,1,11,9,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-16,36,1,0
50,Shot Chart Detail,0021400208,12,201196,Ramon Sessions,1610612758,Sacramento Kings,1,10,12,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,2,52,1,0
51,Shot Chart Detail,0021400208,65,201196,Ramon Sessions,1610612758,Sacramento Kings,1,5,0,Made Shot,Running Bank shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-46,20,1,1
52,Shot Chart Detail,0021400208,102,201196,Ramon Sessions,1610612758,Sacramento Kings,1,1,6,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,7,1,0
53,Shot Chart Detail,0021400208,201,201196,Ramon Sessions,1610612758,Sacramento Kings,2,4,49,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,31,61,1,0
54,Shot Chart Detail,0021400208,242,201196,Ramon Sessions,1610612758,Sacramento Kings,2,0,59,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,1,1,1
55,Shot Chart Detail,0021400208,247,201196,Ramon Sessions,1610612758,Sacramento Kings,2,0,22,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,22,-97,198,1,0
56,Shot Chart Detail,0021400208,254,201196,Ramon Sessions,1610612758,Sacramento Kings,2,0,4,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,95,108,1,0
57,Shot Chart Detail,0021400208,269,201196,Ramon Sessions,1610612758,Sacramento Kings,3,9,48,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-65,9,1,0
58,Shot Chart Detail,0021400208,338,201196,Ramon Sessions,1610612758,Sacramento Kings,3,4,4,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-23,3,1,1
59,Shot Chart Detail,0021400208,499,201196,Ramon Sessions,1610612758,Sacramento Kings,4,4,6,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-16,247,1,1
60,Shot Chart Detail,0021400208,504,201196,Ramon Sessions,1610612758,Sacramento Kings,4,3,23,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,113,231,1,0
61,Shot Chart Detail,0021400208,507,201196,Ramon Sessions,1610612758,Sacramento Kings,4,3,11,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,32,0,1,0
62,Shot Chart Detail,0021400217,225,201196,Ramon Sessions,1610612758,Sacramento Kings,2,3,26,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-18,6,1,1
63,Shot Chart Detail,0021400217,246,201196,Ramon Sessions,1610612758,Sacramento Kings,2,1,24,Made Shot,Running Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,116,36,1,1
64,Shot Chart Detail,0021400217,283,201196,Ramon Sessions,1610612758,Sacramento Kings,3,10,22,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,62,244,1,1
65,Shot Chart Detail,0021400217,318,201196,Ramon Sessions,1610612758,Sacramento Kings,3,6,25,Missed Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-64,6,1,0
