,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG
0,Shot Chart Detail,0021400009,135,203476,Gorgui Dieng,1610612750,Minnesota Timberwolves,1,0,16,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,100,41,1,1
1,Shot Chart Detail,0021400009,357,203476,Gorgui Dieng,1610612750,Minnesota Timberwolves,3,2,42,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,0,1,1
2,Shot Chart Detail,0021400009,382,203476,Gorgui Dieng,1610612750,Minnesota Timberwolves,4,11,25,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,34,39,1,0
3,Shot Chart Detail,0021400009,387,203476,Gorgui Dieng,1610612750,Minnesota Timberwolves,4,11,16,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,0,1,1
4,Shot Chart Detail,0021400017,105,203476,Gorgui Dieng,1610612750,Minnesota Timberwolves,1,1,21,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,111,137,1,0
5,Shot Chart Detail,0021400017,153,203476,Gorgui Dieng,1610612750,Minnesota Timberwolves,2,8,17,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,-2,1,1
6,Shot Chart Detail,0021400035,127,203476,Gorgui Dieng,1610612750,Minnesota Timberwolves,2,11,47,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1
7,Shot Chart Detail,0021400035,137,203476,Gorgui Dieng,1610612750,Minnesota Timberwolves,2,10,18,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-13,56,1,0
8,Shot Chart Detail,0021400035,147,203476,Gorgui Dieng,1610612750,Minnesota Timberwolves,2,9,11,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,1,1,1
9,Shot Chart Detail,0021400035,382,203476,Gorgui Dieng,1610612750,Minnesota Timberwolves,3,0,51,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,3,1,1
10,Shot Chart Detail,0021400060,96,203476,Gorgui Dieng,1610612750,Minnesota Timberwolves,1,2,27,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-48,11,1,0
11,Shot Chart Detail,0021400060,127,203476,Gorgui Dieng,1610612750,Minnesota Timberwolves,2,11,25,Made Shot,Jump Bank Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,118,77,1,1
12,Shot Chart Detail,0021400060,150,203476,Gorgui Dieng,1610612750,Minnesota Timberwolves,2,8,30,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,10,-59,88,1,0
13,Shot Chart Detail,0021400060,387,203476,Gorgui Dieng,1610612750,Minnesota Timberwolves,4,11,38,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-103,37,1,0
14,Shot Chart Detail,0021400072,91,203476,Gorgui Dieng,1610612750,Minnesota Timberwolves,1,1,50,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,15,1,0
15,Shot Chart Detail,0021400072,120,203476,Gorgui Dieng,1610612750,Minnesota Timberwolves,2,11,17,Made Shot,Running Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,0,88,1,1
16,Shot Chart Detail,0021400072,124,203476,Gorgui Dieng,1610612750,Minnesota Timberwolves,2,10,7,Made Shot,Turnaround Bank shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,121,75,1,1
17,Shot Chart Detail,0021400072,131,203476,Gorgui Dieng,1610612750,Minnesota Timberwolves,2,8,53,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,-2,149,1,1
18,Shot Chart Detail,0021400072,150,203476,Gorgui Dieng,1610612750,Minnesota Timberwolves,2,6,53,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,15,1,1
19,Shot Chart Detail,0021400072,160,203476,Gorgui Dieng,1610612750,Minnesota Timberwolves,2,5,46,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,143,34,1,0
20,Shot Chart Detail,0021400072,214,203476,Gorgui Dieng,1610612750,Minnesota Timberwolves,2,1,43,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,9,22,1,0
21,Shot Chart Detail,0021400072,230,203476,Gorgui Dieng,1610612750,Minnesota Timberwolves,2,0,31,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1
