,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG
0,Shot Chart Detail,0021400010,103,201160,Jason Smith,1610612752,New York Knicks,1,1,56,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-114,153,1,0
1,Shot Chart Detail,0021400010,142,201160,Jason Smith,1610612752,New York Knicks,2,9,56,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,108,168,1,0
2,Shot Chart Detail,0021400010,144,201160,Jason Smith,1610612752,New York Knicks,2,9,41,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1
3,Shot Chart Detail,0021400010,148,201160,Jason Smith,1610612752,New York Knicks,2,8,52,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,14,-65,126,1,1
4,Shot Chart Detail,0021400010,152,201160,Jason Smith,1610612752,New York Knicks,2,8,10,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,124,115,1,0
5,Shot Chart Detail,0021400010,336,201160,Jason Smith,1610612752,New York Knicks,3,3,50,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-171,17,1,1
6,Shot Chart Detail,0021400010,365,201160,Jason Smith,1610612752,New York Knicks,3,1,16,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-120,60,1,1
7,Shot Chart Detail,0021400010,369,201160,Jason Smith,1610612752,New York Knicks,3,0,22,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,151,9,1,0
8,Shot Chart Detail,0021400010,379,201160,Jason Smith,1610612752,New York Knicks,3,0,0,Missed Shot,Driving Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,50,14,1,0
9,Shot Chart Detail,0021400018,79,201160,Jason Smith,1610612752,New York Knicks,1,2,14,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-60,179,1,1
10,Shot Chart Detail,0021400018,84,201160,Jason Smith,1610612752,New York Knicks,1,1,40,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-147,119,1,1
11,Shot Chart Detail,0021400018,274,201160,Jason Smith,1610612752,New York Knicks,3,8,32,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-147,28,1,1
12,Shot Chart Detail,0021400018,294,201160,Jason Smith,1610612752,New York Knicks,3,7,46,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,-169,72,1,1
13,Shot Chart Detail,0021400018,310,201160,Jason Smith,1610612752,New York Knicks,3,5,42,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,20,207,-11,1,0
14,Shot Chart Detail,0021400018,327,201160,Jason Smith,1610612752,New York Knicks,3,2,39,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,-194,-14,1,1
15,Shot Chart Detail,0021400041,71,201160,Jason Smith,1610612752,New York Knicks,1,3,57,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,20,192,61,1,0
16,Shot Chart Detail,0021400041,119,201160,Jason Smith,1610612752,New York Knicks,1,0,38,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-127,153,1,1
17,Shot Chart Detail,0021400041,238,201160,Jason Smith,1610612752,New York Knicks,2,0,49,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,-11,145,1,1
18,Shot Chart Detail,0021400041,248,201160,Jason Smith,1610612752,New York Knicks,2,0,35,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,22,6,222,1,0
19,Shot Chart Detail,0021400041,382,201160,Jason Smith,1610612752,New York Knicks,3,0,4,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,10,209,1,1
20,Shot Chart Detail,0021400051,73,201160,Jason Smith,1610612752,New York Knicks,1,2,54,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-117,157,1,1
21,Shot Chart Detail,0021400051,104,201160,Jason Smith,1610612752,New York Knicks,1,0,2,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,24,203,1,0
22,Shot Chart Detail,0021400051,117,201160,Jason Smith,1610612752,New York Knicks,2,10,44,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,6,203,1,1
23,Shot Chart Detail,0021400051,130,201160,Jason Smith,1610612752,New York Knicks,2,9,21,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-144,15,1,1
24,Shot Chart Detail,0021400051,312,201160,Jason Smith,1610612752,New York Knicks,3,6,15,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-26,17,1,0
25,Shot Chart Detail,0021400051,317,201160,Jason Smith,1610612752,New York Knicks,3,5,47,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,21,28,213,1,0
26,Shot Chart Detail,0021400051,350,201160,Jason Smith,1610612752,New York Knicks,3,3,20,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-7,11,1,0
27,Shot Chart Detail,0021400061,18,201160,Jason Smith,1610612752,New York Knicks,1,9,2,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,19,187,53,1,1
28,Shot Chart Detail,0021400061,21,201160,Jason Smith,1610612752,New York Knicks,1,8,26,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-78,149,1,1
29,Shot Chart Detail,0021400061,29,201160,Jason Smith,1610612752,New York Knicks,1,6,58,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,86,126,1,1
30,Shot Chart Detail,0021400061,48,201160,Jason Smith,1610612752,New York Knicks,1,5,41,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,159,104,1,1
31,Shot Chart Detail,0021400061,57,201160,Jason Smith,1610612752,New York Knicks,1,4,21,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,4,1,1
32,Shot Chart Detail,0021400061,176,201160,Jason Smith,1610612752,New York Knicks,2,6,4,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-164,26,1,0
33,Shot Chart Detail,0021400061,226,201160,Jason Smith,1610612752,New York Knicks,2,1,56,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-116,47,1,1
34,Shot Chart Detail,0021400061,232,201160,Jason Smith,1610612752,New York Knicks,2,1,26,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-109,178,1,1
35,Shot Chart Detail,0021400061,282,201160,Jason Smith,1610612752,New York Knicks,3,8,3,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-32,12,1,0
36,Shot Chart Detail,0021400061,307,201160,Jason Smith,1610612752,New York Knicks,3,5,29,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,130,82,1,0
37,Shot Chart Detail,0021400061,321,201160,Jason Smith,1610612752,New York Knicks,3,4,45,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,129,53,1,0
38,Shot Chart Detail,0021400075,424,201160,Jason Smith,1610612752,New York Knicks,4,10,53,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,0,135,1,0
39,Shot Chart Detail,0021400075,439,201160,Jason Smith,1610612752,New York Knicks,4,8,36,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-163,-16,1,1
40,Shot Chart Detail,0021400075,441,201160,Jason Smith,1610612752,New York Knicks,4,8,21,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1
41,Shot Chart Detail,0021400075,467,201160,Jason Smith,1610612752,New York Knicks,4,5,8,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,2,198,1,1
42,Shot Chart Detail,0021400084,118,201160,Jason Smith,1610612752,New York Knicks,1,2,44,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,160,86,1,0
43,Shot Chart Detail,0021400084,144,201160,Jason Smith,1610612752,New York Knicks,1,0,9,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-164,17,1,1
44,Shot Chart Detail,0021400084,167,201160,Jason Smith,1610612752,New York Knicks,2,10,2,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,146,151,1,0
45,Shot Chart Detail,0021400084,171,201160,Jason Smith,1610612752,New York Knicks,2,9,32,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-163,-11,1,0
46,Shot Chart Detail,0021400100,107,201160,Jason Smith,1610612752,New York Knicks,1,0,0,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-101,14,1,0
47,Shot Chart Detail,0021400100,130,201160,Jason Smith,1610612752,New York Knicks,2,9,45,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,146,88,1,1
48,Shot Chart Detail,0021400100,155,201160,Jason Smith,1610612752,New York Knicks,2,7,5,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-149,3,1,1
