,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG
0,Shot Chart Detail,0021400008,16,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,9,47,Made Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,56,39,1,1
1,Shot Chart Detail,0021400008,301,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,10,30,Missed Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,24,34,1,0
2,Shot Chart Detail,0021400008,309,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,9,25,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1
3,Shot Chart Detail,0021400008,426,202685,Jonas Valanciunas,1610612761,Toronto Raptors,4,10,49,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-51,36,1,1
4,Shot Chart Detail,0021400008,428,202685,Jonas Valanciunas,1610612761,Toronto Raptors,4,10,19,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-133,142,1,1
5,Shot Chart Detail,0021400029,11,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,10,10,Made Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,0,25,1,1
6,Shot Chart Detail,0021400029,30,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,7,38,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-30,52,1,0
7,Shot Chart Detail,0021400029,35,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,6,57,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,11,1,1
8,Shot Chart Detail,0021400029,228,202685,Jonas Valanciunas,1610612761,Toronto Raptors,2,3,25,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-2,20,1,0
9,Shot Chart Detail,0021400029,255,202685,Jonas Valanciunas,1610612761,Toronto Raptors,2,1,31,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,19,193,31,1,0
10,Shot Chart Detail,0021400029,266,202685,Jonas Valanciunas,1610612761,Toronto Raptors,2,0,52,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-49,28,1,0
11,Shot Chart Detail,0021400029,313,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,8,44,Missed Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-18,34,1,0
12,Shot Chart Detail,0021400029,523,202685,Jonas Valanciunas,1610612761,Toronto Raptors,4,4,43,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,14,1,0
13,Shot Chart Detail,0021400040,11,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,10,49,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,3,1,1
14,Shot Chart Detail,0021400040,28,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,9,24,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1
15,Shot Chart Detail,0021400040,40,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,7,26,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-21,11,1,0
16,Shot Chart Detail,0021400040,256,202685,Jonas Valanciunas,1610612761,Toronto Raptors,2,2,52,Missed Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,0,1,0
17,Shot Chart Detail,0021400040,258,202685,Jonas Valanciunas,1610612761,Toronto Raptors,2,2,51,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,3,1,1
18,Shot Chart Detail,0021400040,267,202685,Jonas Valanciunas,1610612761,Toronto Raptors,2,2,19,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,47,17,1,0
19,Shot Chart Detail,0021400040,273,202685,Jonas Valanciunas,1610612761,Toronto Raptors,2,1,56,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,6,1,1
20,Shot Chart Detail,0021400040,314,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,10,4,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-71,12,1,1
21,Shot Chart Detail,0021400040,336,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,7,18,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,8,-87,1,1,0
22,Shot Chart Detail,0021400040,362,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,5,12,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-16,14,1,0
23,Shot Chart Detail,0021400040,367,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,4,29,Made Shot,Jump Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-41,-5,1,1
24,Shot Chart Detail,0021400040,526,202685,Jonas Valanciunas,1610612761,Toronto Raptors,4,2,12,Missed Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,7,39,1,0
25,Shot Chart Detail,0021400052,24,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,9,23,Missed Shot,Turnaround Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,29,-6,1,0
26,Shot Chart Detail,0021400052,44,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,7,45,Made Shot,Turnaround Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,15,36,1,1
27,Shot Chart Detail,0021400052,56,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,6,33,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-41,7,1,1
28,Shot Chart Detail,0021400052,70,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,4,54,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,72,197,1,0
29,Shot Chart Detail,0021400052,236,202685,Jonas Valanciunas,1610612761,Toronto Raptors,2,3,39,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,10,33,1,0
30,Shot Chart Detail,0021400077,39,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,7,28,Made Shot,Turnaround Bank Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-40,6,1,1
31,Shot Chart Detail,0021400077,57,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,5,24,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-139,4,1,0
32,Shot Chart Detail,0021400077,233,202685,Jonas Valanciunas,1610612761,Toronto Raptors,2,4,42,Made Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-2,56,1,1
33,Shot Chart Detail,0021400077,398,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,4,47,Missed Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,2,44,1,0
34,Shot Chart Detail,0021400077,534,202685,Jonas Valanciunas,1610612761,Toronto Raptors,4,5,54,Made Shot,Running Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,21,30,1,1
35,Shot Chart Detail,0021400093,9,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,10,58,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-21,7,1,1
36,Shot Chart Detail,0021400093,57,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,6,45,Made Shot,Driving Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-5,28,1,1
37,Shot Chart Detail,0021400093,188,202685,Jonas Valanciunas,1610612761,Toronto Raptors,2,7,23,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,15,1,1
38,Shot Chart Detail,0021400093,220,202685,Jonas Valanciunas,1610612761,Toronto Raptors,2,5,5,Made Shot,Driving Jump shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,6,1,1
39,Shot Chart Detail,0021400093,237,202685,Jonas Valanciunas,1610612761,Toronto Raptors,2,2,39,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-56,12,1,0
40,Shot Chart Detail,0021400093,334,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,7,8,Missed Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,9,44,1,0
41,Shot Chart Detail,0021400103,10,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,10,10,Missed Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,0
42,Shot Chart Detail,0021400103,12,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,10,7,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,15,1,1
43,Shot Chart Detail,0021400103,42,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,6,30,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-141,108,1,0
44,Shot Chart Detail,0021400103,280,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,9,34,Missed Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,0
45,Shot Chart Detail,0021400103,286,202685,Jonas Valanciunas,1610612761,Toronto Raptors,3,9,9,Missed Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,0,1,0
46,Shot Chart Detail,0021400119,7,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,11,19,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,-5,1,1
47,Shot Chart Detail,0021400119,16,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,9,40,Missed Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-70,6,1,0
48,Shot Chart Detail,0021400119,60,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,4,52,Made Shot,Jump Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,7,34,1,1
49,Shot Chart Detail,0021400119,84,202685,Jonas Valanciunas,1610612761,Toronto Raptors,1,2,29,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-106,148,1,0
