,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG
0,Shot Chart Detail,0021400002,2,2225,Tony Parker,1610612759,San Antonio Spurs,1,11,48,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-114,145,1,0
1,Shot Chart Detail,0021400002,6,2225,Tony Parker,1610612759,San Antonio Spurs,1,11,19,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,0,56,1,0
2,Shot Chart Detail,0021400002,34,2225,Tony Parker,1610612759,San Antonio Spurs,1,7,26,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,241,31,1,1
3,Shot Chart Detail,0021400002,71,2225,Tony Parker,1610612759,San Antonio Spurs,1,4,3,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,17,30,1,0
4,Shot Chart Detail,0021400002,73,2225,Tony Parker,1610612759,San Antonio Spurs,1,3,54,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,236,6,1,1
5,Shot Chart Detail,0021400002,147,2225,Tony Parker,1610612759,San Antonio Spurs,2,7,55,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-4,17,1,0
6,Shot Chart Detail,0021400002,157,2225,Tony Parker,1610612759,San Antonio Spurs,2,7,8,Made Shot,Driving Bank shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-54,28,1,1
7,Shot Chart Detail,0021400002,179,2225,Tony Parker,1610612759,San Antonio Spurs,2,5,12,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,59,148,1,1
8,Shot Chart Detail,0021400002,187,2225,Tony Parker,1610612759,San Antonio Spurs,2,4,46,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,97,153,1,0
9,Shot Chart Detail,0021400002,245,2225,Tony Parker,1610612759,San Antonio Spurs,3,11,0,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,72,26,1,1
10,Shot Chart Detail,0021400002,264,2225,Tony Parker,1610612759,San Antonio Spurs,3,8,31,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,105,159,1,0
11,Shot Chart Detail,0021400002,271,2225,Tony Parker,1610612759,San Antonio Spurs,3,8,23,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,23,-5,1,1
12,Shot Chart Detail,0021400002,325,2225,Tony Parker,1610612759,San Antonio Spurs,3,3,53,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,242,-5,1,1
13,Shot Chart Detail,0021400002,331,2225,Tony Parker,1610612759,San Antonio Spurs,3,3,30,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,1,1,1
14,Shot Chart Detail,0021400002,457,2225,Tony Parker,1610612759,San Antonio Spurs,4,1,7,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-193,143,1,1
15,Shot Chart Detail,0021400024,3,2225,Tony Parker,1610612759,San Antonio Spurs,1,11,46,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,118,142,1,1
16,Shot Chart Detail,0021400024,6,2225,Tony Parker,1610612759,San Antonio Spurs,1,11,13,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,3,1,1
17,Shot Chart Detail,0021400024,50,2225,Tony Parker,1610612759,San Antonio Spurs,1,6,22,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,-174,75,1,0
18,Shot Chart Detail,0021400024,54,2225,Tony Parker,1610612759,San Antonio Spurs,1,6,9,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,18,1,1,1
19,Shot Chart Detail,0021400024,192,2225,Tony Parker,1610612759,San Antonio Spurs,2,7,11,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,18,63,1,1
20,Shot Chart Detail,0021400024,194,2225,Tony Parker,1610612759,San Antonio Spurs,2,6,43,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,138,3,1,0
