,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG
0,Shot Chart Detail,0021400013,175,201229,Anthony Tolliver,1610612756,Phoenix Suns,2,7,35,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-231,12,1,1
1,Shot Chart Detail,0021400013,495,201229,Anthony Tolliver,1610612756,Phoenix Suns,4,2,57,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,228,112,1,1
2,Shot Chart Detail,0021400024,90,201229,Anthony Tolliver,1610612756,Phoenix Suns,1,2,53,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,217,151,1,0
3,Shot Chart Detail,0021400024,421,201229,Anthony Tolliver,1610612756,Phoenix Suns,4,10,42,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,177,205,1,0
4,Shot Chart Detail,0021400037,113,201229,Anthony Tolliver,1610612756,Phoenix Suns,1,0,55,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,23,184,154,1,0
5,Shot Chart Detail,0021400037,117,201229,Anthony Tolliver,1610612756,Phoenix Suns,1,0,33,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,7,1,1
6,Shot Chart Detail,0021400037,472,201229,Anthony Tolliver,1610612756,Phoenix Suns,4,5,24,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,130,205,1,1
7,Shot Chart Detail,0021400056,155,201229,Anthony Tolliver,1610612756,Phoenix Suns,2,10,35,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-11,22,1,0
8,Shot Chart Detail,0021400056,195,201229,Anthony Tolliver,1610612756,Phoenix Suns,2,8,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,163,190,1,0
9,Shot Chart Detail,0021400056,213,201229,Anthony Tolliver,1610612756,Phoenix Suns,2,6,41,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-4,20,1,0
10,Shot Chart Detail,0021400065,117,201229,Anthony Tolliver,1610612756,Phoenix Suns,2,10,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-87,241,1,0
11,Shot Chart Detail,0021400065,137,201229,Anthony Tolliver,1610612756,Phoenix Suns,2,8,18,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,223,97,1,0
12,Shot Chart Detail,0021400065,144,201229,Anthony Tolliver,1610612756,Phoenix Suns,2,7,13,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,234,-17,1,1
13,Shot Chart Detail,0021400095,133,201229,Anthony Tolliver,1610612756,Phoenix Suns,2,10,45,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,231,34,1,0
14,Shot Chart Detail,0021400095,136,201229,Anthony Tolliver,1610612756,Phoenix Suns,2,10,8,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-79,242,1,1
15,Shot Chart Detail,0021400116,127,201229,Anthony Tolliver,1610612756,Phoenix Suns,2,9,30,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-231,72,1,0
16,Shot Chart Detail,0021400130,173,201229,Anthony Tolliver,1610612756,Phoenix Suns,2,7,43,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,0,255,1,0
17,Shot Chart Detail,0021400130,216,201229,Anthony Tolliver,1610612756,Phoenix Suns,2,4,33,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,54,244,1,0
18,Shot Chart Detail,0021400148,136,201229,Anthony Tolliver,1610612756,Phoenix Suns,1,1,25,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,179,42,1,0
19,Shot Chart Detail,0021400173,132,201229,Anthony Tolliver,1610612756,Phoenix Suns,2,11,45,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-67,244,1,0
20,Shot Chart Detail,0021400173,203,201229,Anthony Tolliver,1610612756,Phoenix Suns,2,5,42,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-152,208,1,0
21,Shot Chart Detail,0021400173,419,201229,Anthony Tolliver,1610612756,Phoenix Suns,4,9,50,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,58,239,1,1
22,Shot Chart Detail,0021400173,452,201229,Anthony Tolliver,1610612756,Phoenix Suns,4,7,29,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,241,-11,1,0
23,Shot Chart Detail,0021400173,477,201229,Anthony Tolliver,1610612756,Phoenix Suns,4,6,30,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,18,17,1,1
24,Shot Chart Detail,0021400173,486,201229,Anthony Tolliver,1610612756,Phoenix Suns,4,5,41,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-11,257,1,1
25,Shot Chart Detail,0021400173,495,201229,Anthony Tolliver,1610612756,Phoenix Suns,4,4,38,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-134,206,1,1
26,Shot Chart Detail,0021400173,510,201229,Anthony Tolliver,1610612756,Phoenix Suns,4,2,58,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-142,213,1,0
