,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG
0,Shot Chart Detail,0021400015,527,203459,Allen Crabbe,1610612757,Portland Trail Blazers,4,0,26,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,234,0,1,1
1,Shot Chart Detail,0021400055,492,203459,Allen Crabbe,1610612757,Portland Trail Blazers,4,1,10,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,23,-62,224,1,0
2,Shot Chart Detail,0021400055,499,203459,Allen Crabbe,1610612757,Portland Trail Blazers,4,0,38,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-164,1,1,1
3,Shot Chart Detail,0021400107,4,203459,Allen Crabbe,1610612757,Portland Trail Blazers,1,11,20,Missed Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,1,129,1,0
4,Shot Chart Detail,0021400107,50,203459,Allen Crabbe,1610612757,Portland Trail Blazers,1,5,56,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21,-95,195,1,0
5,Shot Chart Detail,0021400107,283,203459,Allen Crabbe,1610612757,Portland Trail Blazers,3,8,36,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-207,123,1,0
6,Shot Chart Detail,0021400107,387,203459,Allen Crabbe,1610612757,Portland Trail Blazers,4,10,49,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,-2,209,1,1
7,Shot Chart Detail,0021400115,49,203459,Allen Crabbe,1610612757,Portland Trail Blazers,1,7,30,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-16,242,1,1
8,Shot Chart Detail,0021400115,218,203459,Allen Crabbe,1610612757,Portland Trail Blazers,2,6,55,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,3,1,1
9,Shot Chart Detail,0021400115,268,203459,Allen Crabbe,1610612757,Portland Trail Blazers,2,3,4,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,0,1,0
10,Shot Chart Detail,0021400115,281,203459,Allen Crabbe,1610612757,Portland Trail Blazers,2,2,25,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-116,213,1,0
11,Shot Chart Detail,0021400115,287,203459,Allen Crabbe,1610612757,Portland Trail Blazers,2,1,55,Missed Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,0
12,Shot Chart Detail,0021400115,361,203459,Allen Crabbe,1610612757,Portland Trail Blazers,3,8,18,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,231,20,1,0
13,Shot Chart Detail,0021400138,45,203459,Allen Crabbe,1610612757,Portland Trail Blazers,1,6,28,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,7,-8,1,1
14,Shot Chart Detail,0021400138,57,203459,Allen Crabbe,1610612757,Portland Trail Blazers,1,5,24,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-108,225,1,0
