,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG
0,Shot Chart Detail,0021400009,48,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,1,6,56,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-8,4,1,0
1,Shot Chart Detail,0021400009,64,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,1,5,55,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,121,53,1,0
2,Shot Chart Detail,0021400009,298,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,3,10,4,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-229,64,1,1
3,Shot Chart Detail,0021400009,305,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,3,8,56,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,9,3,1,1
4,Shot Chart Detail,0021400009,310,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,3,8,26,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,95,19,1,0
5,Shot Chart Detail,0021400017,14,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,1,10,19,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,-11,1,0
6,Shot Chart Detail,0021400017,29,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,1,9,0,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,62,47,1,0
7,Shot Chart Detail,0021400017,36,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,1,8,11,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,22,-204,89,1,0
8,Shot Chart Detail,0021400017,240,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,2,0,51,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,157,33,1,0
9,Shot Chart Detail,0021400017,252,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,3,11,19,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,-5,1,1
10,Shot Chart Detail,0021400017,315,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,3,5,49,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-19,4,1,1
11,Shot Chart Detail,0021400017,322,203952,Andrew Wiggins,1610612750,Minnesota Timberwolves,3,5,40,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,20,-201,14,1,1
