,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG
0,Shot Chart Detail,0021400120,49,203487,Michael Carter-Williams,1610612755,Philadelphia 76ers,1,6,34,Made Shot,Driving Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1
1,Shot Chart Detail,0021400120,64,203487,Michael Carter-Williams,1610612755,Philadelphia 76ers,1,5,30,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,22,-70,209,1,0
2,Shot Chart Detail,0021400120,68,203487,Michael Carter-Williams,1610612755,Philadelphia 76ers,1,5,10,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-123,208,1,0
3,Shot Chart Detail,0021400120,81,203487,Michael Carter-Williams,1610612755,Philadelphia 76ers,1,4,26,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,9,1,0
4,Shot Chart Detail,0021400120,136,203487,Michael Carter-Williams,1610612755,Philadelphia 76ers,1,0,23,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,147,213,1,0
5,Shot Chart Detail,0021400120,198,203487,Michael Carter-Williams,1610612755,Philadelphia 76ers,2,8,3,Made Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,95,143,1,1
6,Shot Chart Detail,0021400120,210,203487,Michael Carter-Williams,1610612755,Philadelphia 76ers,2,6,56,Missed Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,22,-73,211,1,0
7,Shot Chart Detail,0021400120,260,203487,Michael Carter-Williams,1610612755,Philadelphia 76ers,2,4,18,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,21,-198,89,1,0
8,Shot Chart Detail,0021400120,307,203487,Michael Carter-Williams,1610612755,Philadelphia 76ers,2,0,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,185,176,1,0
9,Shot Chart Detail,0021400120,313,203487,Michael Carter-Williams,1610612755,Philadelphia 76ers,3,11,31,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,130,126,1,0
10,Shot Chart Detail,0021400120,318,203487,Michael Carter-Williams,1610612755,Philadelphia 76ers,3,10,57,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-153,80,1,0
11,Shot Chart Detail,0021400120,348,203487,Michael Carter-Williams,1610612755,Philadelphia 76ers,3,8,38,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,54,99,1,0
12,Shot Chart Detail,0021400120,354,203487,Michael Carter-Williams,1610612755,Philadelphia 76ers,3,7,57,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-144,205,1,1
13,Shot Chart Detail,0021400120,362,203487,Michael Carter-Williams,1610612755,Philadelphia 76ers,3,7,24,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-29,9,1,0
14,Shot Chart Detail,0021400120,557,203487,Michael Carter-Williams,1610612755,Philadelphia 76ers,4,4,37,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,34,52,1,0
15,Shot Chart Detail,0021400120,570,203487,Michael Carter-Williams,1610612755,Philadelphia 76ers,4,3,50,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-56,58,1,0
16,Shot Chart Detail,0021400120,571,203487,Michael Carter-Williams,1610612755,Philadelphia 76ers,4,3,49,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,7,3,1,1
17,Shot Chart Detail,0021400120,592,203487,Michael Carter-Williams,1610612755,Philadelphia 76ers,4,2,10,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,7,4,1,1
