,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG
0,Shot Chart Detail,0021400008,8,200794,Paul Millsap,1610612737,Atlanta Hawks,1,10,36,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-10,58,1,0
1,Shot Chart Detail,0021400008,40,200794,Paul Millsap,1610612737,Atlanta Hawks,1,7,22,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,173,41,1,0
2,Shot Chart Detail,0021400008,49,200794,Paul Millsap,1610612737,Atlanta Hawks,1,6,38,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-27,9,1,1
3,Shot Chart Detail,0021400008,192,200794,Paul Millsap,1610612737,Atlanta Hawks,2,7,18,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-35,93,1,0
4,Shot Chart Detail,0021400008,237,200794,Paul Millsap,1610612737,Atlanta Hawks,2,3,47,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,3,1,1
5,Shot Chart Detail,0021400008,255,200794,Paul Millsap,1610612737,Atlanta Hawks,2,2,2,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-4,48,1,0
6,Shot Chart Detail,0021400008,268,200794,Paul Millsap,1610612737,Atlanta Hawks,2,1,10,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,67,231,1,0
7,Shot Chart Detail,0021400008,312,200794,Paul Millsap,1610612737,Atlanta Hawks,3,9,8,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,1,41,1,0
8,Shot Chart Detail,0021400008,323,200794,Paul Millsap,1610612737,Atlanta Hawks,3,8,29,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,23,3,1,1
9,Shot Chart Detail,0021400008,329,200794,Paul Millsap,1610612737,Atlanta Hawks,3,8,0,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,4,1,0
10,Shot Chart Detail,0021400008,332,200794,Paul Millsap,1610612737,Atlanta Hawks,3,7,39,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-10,19,1,1
11,Shot Chart Detail,0021400008,350,200794,Paul Millsap,1610612737,Atlanta Hawks,3,6,14,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,14,1,0
12,Shot Chart Detail,0021400008,355,200794,Paul Millsap,1610612737,Atlanta Hawks,3,5,37,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-235,-2,1,0
13,Shot Chart Detail,0021400032,8,200794,Paul Millsap,1610612737,Atlanta Hawks,1,10,14,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,51,247,1,1
14,Shot Chart Detail,0021400032,57,200794,Paul Millsap,1610612737,Atlanta Hawks,1,4,55,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-119,220,1,0
15,Shot Chart Detail,0021400032,62,200794,Paul Millsap,1610612737,Atlanta Hawks,1,4,24,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,-35,160,1,1
16,Shot Chart Detail,0021400032,65,200794,Paul Millsap,1610612737,Atlanta Hawks,1,3,44,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,127,104,1,1
17,Shot Chart Detail,0021400032,201,200794,Paul Millsap,1610612737,Atlanta Hawks,2,4,4,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-7,17,1,1
18,Shot Chart Detail,0021400032,319,200794,Paul Millsap,1610612737,Atlanta Hawks,3,5,23,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,28,116,1,0
19,Shot Chart Detail,0021400032,340,200794,Paul Millsap,1610612737,Atlanta Hawks,3,3,57,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-60,173,1,0
20,Shot Chart Detail,0021400032,345,200794,Paul Millsap,1610612737,Atlanta Hawks,3,3,28,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-11,19,1,1
21,Shot Chart Detail,0021400032,461,200794,Paul Millsap,1610612737,Atlanta Hawks,4,5,22,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-13,254,1,0
22,Shot Chart Detail,0021400064,31,200794,Paul Millsap,1610612737,Atlanta Hawks,1,8,12,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-122,7,1,0
23,Shot Chart Detail,0021400064,41,200794,Paul Millsap,1610612737,Atlanta Hawks,1,6,53,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,21,-5,1,1
24,Shot Chart Detail,0021400064,43,200794,Paul Millsap,1610612737,Atlanta Hawks,1,6,24,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,18,0,1,0
25,Shot Chart Detail,0021400064,64,200794,Paul Millsap,1610612737,Atlanta Hawks,1,4,42,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-138,96,1,0
26,Shot Chart Detail,0021400064,77,200794,Paul Millsap,1610612737,Atlanta Hawks,1,3,28,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-136,224,1,0
27,Shot Chart Detail,0021400064,195,200794,Paul Millsap,1610612737,Atlanta Hawks,2,5,16,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,18,11,1,1
28,Shot Chart Detail,0021400064,204,200794,Paul Millsap,1610612737,Atlanta Hawks,2,4,49,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,1,1,0
29,Shot Chart Detail,0021400064,244,200794,Paul Millsap,1610612737,Atlanta Hawks,2,0,48,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1
30,Shot Chart Detail,0021400064,258,200794,Paul Millsap,1610612737,Atlanta Hawks,3,10,50,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,17,58,1,1
31,Shot Chart Detail,0021400064,263,200794,Paul Millsap,1610612737,Atlanta Hawks,3,9,54,Made Shot,Jump Bank Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,67,42,1,1
32,Shot Chart Detail,0021400064,269,200794,Paul Millsap,1610612737,Atlanta Hawks,3,9,15,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-52,64,1,0
33,Shot Chart Detail,0021400064,283,200794,Paul Millsap,1610612737,Atlanta Hawks,3,7,46,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-18,30,1,1
34,Shot Chart Detail,0021400064,290,200794,Paul Millsap,1610612737,Atlanta Hawks,3,7,17,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-205,129,1,0
35,Shot Chart Detail,0021400064,296,200794,Paul Millsap,1610612737,Atlanta Hawks,3,6,42,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,0,1,0
36,Shot Chart Detail,0021400064,319,200794,Paul Millsap,1610612737,Atlanta Hawks,3,4,32,Missed Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,8,20,1,0
37,Shot Chart Detail,0021400064,338,200794,Paul Millsap,1610612737,Atlanta Hawks,3,3,23,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1
38,Shot Chart Detail,0021400064,352,200794,Paul Millsap,1610612737,Atlanta Hawks,3,2,32,Missed Shot,Jump Bank Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-37,14,1,0
39,Shot Chart Detail,0021400064,467,200794,Paul Millsap,1610612737,Atlanta Hawks,4,4,13,Made Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-38,6,1,1
40,Shot Chart Detail,0021400071,13,200794,Paul Millsap,1610612737,Atlanta Hawks,1,11,2,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,121,96,1,1
41,Shot Chart Detail,0021400071,30,200794,Paul Millsap,1610612737,Atlanta Hawks,1,8,17,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-60,170,1,0
42,Shot Chart Detail,0021400071,81,200794,Paul Millsap,1610612737,Atlanta Hawks,1,3,51,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-120,138,1,1
43,Shot Chart Detail,0021400071,88,200794,Paul Millsap,1610612737,Atlanta Hawks,1,3,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-30,260,1,0
44,Shot Chart Detail,0021400071,188,200794,Paul Millsap,1610612737,Atlanta Hawks,2,6,20,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,61,61,1,0
45,Shot Chart Detail,0021400071,189,200794,Paul Millsap,1610612737,Atlanta Hawks,2,6,18,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,3,1,0
46,Shot Chart Detail,0021400071,320,200794,Paul Millsap,1610612737,Atlanta Hawks,3,6,29,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,15,1,1
47,Shot Chart Detail,0021400071,343,200794,Paul Millsap,1610612737,Atlanta Hawks,3,3,42,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-8,67,1,0
48,Shot Chart Detail,0021400071,461,200794,Paul Millsap,1610612737,Atlanta Hawks,4,5,2,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,236,4,1,1
49,Shot Chart Detail,0021400071,527,200794,Paul Millsap,1610612737,Atlanta Hawks,4,0,1,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,51,172,1,0
50,Shot Chart Detail,0021400071,591,200794,Paul Millsap,1610612737,Atlanta Hawks,5,0,40,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,162,197,1,0
51,Shot Chart Detail,0021400084,3,200794,Paul Millsap,1610612737,Atlanta Hawks,1,11,17,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-29,48,1,0
52,Shot Chart Detail,0021400084,43,200794,Paul Millsap,1610612737,Atlanta Hawks,1,7,1,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,11,1,0
53,Shot Chart Detail,0021400084,46,200794,Paul Millsap,1610612737,Atlanta Hawks,1,6,40,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,18,6,1,0
