,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG
0,Shot Chart Detail,0021400006,44,101114,Deron Williams,1610612751,Brooklyn Nets,1,7,22,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,91,132,1,0
1,Shot Chart Detail,0021400006,48,101114,Deron Williams,1610612751,Brooklyn Nets,1,7,3,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,64,34,1,1
2,Shot Chart Detail,0021400006,81,101114,Deron Williams,1610612751,Brooklyn Nets,1,4,28,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,155,203,1,0
3,Shot Chart Detail,0021400006,171,101114,Deron Williams,1610612751,Brooklyn Nets,2,7,18,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-117,142,1,0
4,Shot Chart Detail,0021400006,206,101114,Deron Williams,1610612751,Brooklyn Nets,2,4,24,Missed Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,42,36,1,0
5,Shot Chart Detail,0021400006,231,101114,Deron Williams,1610612751,Brooklyn Nets,2,2,49,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,4,1,0
6,Shot Chart Detail,0021400006,255,101114,Deron Williams,1610612751,Brooklyn Nets,2,0,44,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,0,1,0
7,Shot Chart Detail,0021400006,286,101114,Deron Williams,1610612751,Brooklyn Nets,3,11,22,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,24,195,1,1
8,Shot Chart Detail,0021400006,293,101114,Deron Williams,1610612751,Brooklyn Nets,3,10,28,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,92,192,1,1
9,Shot Chart Detail,0021400006,318,101114,Deron Williams,1610612751,Brooklyn Nets,3,7,48,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-155,89,1,1
