,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG
0,Shot Chart Detail,0021400001,29,201600,Omer Asik,1610612740,New Orleans Pelicans,1,10,5,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,9,1,1
1,Shot Chart Detail,0021400001,32,201600,Omer Asik,1610612740,New Orleans Pelicans,1,9,38,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,28,0,1,0
2,Shot Chart Detail,0021400001,48,201600,Omer Asik,1610612740,New Orleans Pelicans,1,7,13,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1
3,Shot Chart Detail,0021400001,69,201600,Omer Asik,1610612740,New Orleans Pelicans,1,5,12,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,6,20,1,0
4,Shot Chart Detail,0021400001,125,201600,Omer Asik,1610612740,New Orleans Pelicans,1,1,52,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,9,1,1
5,Shot Chart Detail,0021400001,142,201600,Omer Asik,1610612740,New Orleans Pelicans,1,1,13,Made Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1
6,Shot Chart Detail,0021400001,176,201600,Omer Asik,1610612740,New Orleans Pelicans,2,10,45,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-24,11,1,1
7,Shot Chart Detail,0021400001,238,201600,Omer Asik,1610612740,New Orleans Pelicans,2,5,57,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,7,1,1
8,Shot Chart Detail,0021400001,331,201600,Omer Asik,1610612740,New Orleans Pelicans,3,10,57,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-24,1,1,0
9,Shot Chart Detail,0021400001,567,201600,Omer Asik,1610612740,New Orleans Pelicans,4,2,36,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,15,22,1,1
10,Shot Chart Detail,0021400027,38,201600,Omer Asik,1610612740,New Orleans Pelicans,1,8,13,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,18,12,1,1
11,Shot Chart Detail,0021400027,42,201600,Omer Asik,1610612740,New Orleans Pelicans,1,7,51,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,24,7,1,0
12,Shot Chart Detail,0021400027,154,201600,Omer Asik,1610612740,New Orleans Pelicans,2,11,17,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1
13,Shot Chart Detail,0021400027,184,201600,Omer Asik,1610612740,New Orleans Pelicans,2,8,12,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,21,9,1,0
14,Shot Chart Detail,0021400027,291,201600,Omer Asik,1610612740,New Orleans Pelicans,3,10,34,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1
15,Shot Chart Detail,0021400027,317,201600,Omer Asik,1610612740,New Orleans Pelicans,3,8,43,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1
16,Shot Chart Detail,0021400027,413,201600,Omer Asik,1610612740,New Orleans Pelicans,4,11,37,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,6,1,0
17,Shot Chart Detail,0021400027,453,201600,Omer Asik,1610612740,New Orleans Pelicans,4,7,48,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-15,7,1,1
18,Shot Chart Detail,0021400045,42,201600,Omer Asik,1610612740,New Orleans Pelicans,1,5,31,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,1,1,0
19,Shot Chart Detail,0021400045,73,201600,Omer Asik,1610612740,New Orleans Pelicans,1,3,13,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,23,3,1,0
20,Shot Chart Detail,0021400045,212,201600,Omer Asik,1610612740,New Orleans Pelicans,2,3,6,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,18,20,1,0
21,Shot Chart Detail,0021400045,232,201600,Omer Asik,1610612740,New Orleans Pelicans,2,1,26,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,-2,1,0
22,Shot Chart Detail,0021400045,297,201600,Omer Asik,1610612740,New Orleans Pelicans,3,8,24,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,3,1,1
23,Shot Chart Detail,0021400045,313,201600,Omer Asik,1610612740,New Orleans Pelicans,3,7,16,Missed Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,12,1,0
24,Shot Chart Detail,0021400045,321,201600,Omer Asik,1610612740,New Orleans Pelicans,3,6,40,Missed Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,0
25,Shot Chart Detail,0021400054,34,201600,Omer Asik,1610612740,New Orleans Pelicans,1,7,51,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1
26,Shot Chart Detail,0021400054,284,201600,Omer Asik,1610612740,New Orleans Pelicans,3,8,38,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-24,15,1,0
27,Shot Chart Detail,0021400054,299,201600,Omer Asik,1610612740,New Orleans Pelicans,3,6,46,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1
28,Shot Chart Detail,0021400054,436,201600,Omer Asik,1610612740,New Orleans Pelicans,4,4,49,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1
29,Shot Chart Detail,0021400089,20,201600,Omer Asik,1610612740,New Orleans Pelicans,1,8,30,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,11,1,1
30,Shot Chart Detail,0021400089,222,201600,Omer Asik,1610612740,New Orleans Pelicans,2,1,23,Made Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,11,1,1
31,Shot Chart Detail,0021400089,288,201600,Omer Asik,1610612740,New Orleans Pelicans,3,7,18,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,-5,1,1
32,Shot Chart Detail,0021400089,458,201600,Omer Asik,1610612740,New Orleans Pelicans,4,5,28,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,1,1,0
33,Shot Chart Detail,0021400098,38,201600,Omer Asik,1610612740,New Orleans Pelicans,1,7,56,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,-5,1,0
34,Shot Chart Detail,0021400098,164,201600,Omer Asik,1610612740,New Orleans Pelicans,2,7,9,Missed Shot,Jump Bank Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-5,66,1,0
35,Shot Chart Detail,0021400098,175,201600,Omer Asik,1610612740,New Orleans Pelicans,2,6,20,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,6,28,1,0
36,Shot Chart Detail,0021400098,439,201600,Omer Asik,1610612740,New Orleans Pelicans,4,8,13,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1
