,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG
0,Shot Chart Detail,0021400064,4,201168,Tiago Splitter,1610612759,San Antonio Spurs,1,11,11,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-18,6,1,1
1,Shot Chart Detail,0021400064,6,201168,Tiago Splitter,1610612759,San Antonio Spurs,1,10,42,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,17,9,1,1
2,Shot Chart Detail,0021400322,331,201168,Tiago Splitter,1610612759,San Antonio Spurs,3,5,53,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,-6,1,1
3,Shot Chart Detail,0021400322,383,201168,Tiago Splitter,1610612759,San Antonio Spurs,4,11,26,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,3,1,0
4,Shot Chart Detail,0021400339,312,201168,Tiago Splitter,1610612759,San Antonio Spurs,3,1,52,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,18,-8,1,1
5,Shot Chart Detail,0021400354,37,201168,Tiago Splitter,1610612759,San Antonio Spurs,1,8,5,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,-3,1,1
6,Shot Chart Detail,0021400354,198,201168,Tiago Splitter,1610612759,San Antonio Spurs,2,5,43,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-13,20,1,1
7,Shot Chart Detail,0021400354,224,201168,Tiago Splitter,1610612759,San Antonio Spurs,2,3,9,Made Shot,Jump Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-18,72,1,1
8,Shot Chart Detail,0021400354,271,201168,Tiago Splitter,1610612759,San Antonio Spurs,3,11,54,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,21,6,1,1
9,Shot Chart Detail,0021400354,276,201168,Tiago Splitter,1610612759,San Antonio Spurs,3,10,47,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,-5,1,0
10,Shot Chart Detail,0021400354,349,201168,Tiago Splitter,1610612759,San Antonio Spurs,3,3,38,Missed Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,1,45,1,0
11,Shot Chart Detail,0021400354,350,201168,Tiago Splitter,1610612759,San Antonio Spurs,3,3,37,Made Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,6,1,1
12,Shot Chart Detail,0021400375,75,201168,Tiago Splitter,1610612759,San Antonio Spurs,1,4,30,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,4,1,0
13,Shot Chart Detail,0021400375,86,201168,Tiago Splitter,1610612759,San Antonio Spurs,1,3,22,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,12,1,1
14,Shot Chart Detail,0021400375,105,201168,Tiago Splitter,1610612759,San Antonio Spurs,1,1,16,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,59,121,1,0
15,Shot Chart Detail,0021400375,370,201168,Tiago Splitter,1610612759,San Antonio Spurs,3,1,12,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1
16,Shot Chart Detail,0021400375,408,201168,Tiago Splitter,1610612759,San Antonio Spurs,4,7,20,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,0,1,0
17,Shot Chart Detail,0021400375,576,201168,Tiago Splitter,1610612759,San Antonio Spurs,6,3,59,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-24,0,1,0
18,Shot Chart Detail,0021400390,49,201168,Tiago Splitter,1610612759,San Antonio Spurs,1,5,51,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-48,36,1,1
19,Shot Chart Detail,0021400390,66,201168,Tiago Splitter,1610612759,San Antonio Spurs,1,3,46,Missed Shot,Jump Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,40,63,1,0
