,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG
0,Shot Chart Detail,0021400014,91,201171,Carl Landry,1610612758,Sacramento Kings,1,4,21,Made Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,9,1,1
1,Shot Chart Detail,0021400014,122,201171,Carl Landry,1610612758,Sacramento Kings,1,1,11,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,29,149,1,0
2,Shot Chart Detail,0021400014,138,201171,Carl Landry,1610612758,Sacramento Kings,1,0,1,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1
3,Shot Chart Detail,0021400014,432,201171,Carl Landry,1610612758,Sacramento Kings,3,4,4,Made Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,2,63,1,1
4,Shot Chart Detail,0021400014,437,201171,Carl Landry,1610612758,Sacramento Kings,3,3,43,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,124,113,1,0
5,Shot Chart Detail,0021400025,116,201171,Carl Landry,1610612758,Sacramento Kings,1,0,1,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-177,25,1,0
6,Shot Chart Detail,0021400025,391,201171,Carl Landry,1610612758,Sacramento Kings,4,8,42,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-86,176,1,0
7,Shot Chart Detail,0021400025,487,201171,Carl Landry,1610612758,Sacramento Kings,4,2,16,Made Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-4,17,1,1
8,Shot Chart Detail,0021400039,134,201171,Carl Landry,1610612758,Sacramento Kings,2,10,48,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-81,176,1,0
9,Shot Chart Detail,0021400039,390,201171,Carl Landry,1610612758,Sacramento Kings,3,0,17,Made Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,0,1,1
10,Shot Chart Detail,0021400039,448,201171,Carl Landry,1610612758,Sacramento Kings,4,7,26,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-27,-2,1,1
11,Shot Chart Detail,0021400047,175,201171,Carl Landry,1610612758,Sacramento Kings,2,11,38,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,26,-5,1,1
12,Shot Chart Detail,0021400047,181,201171,Carl Landry,1610612758,Sacramento Kings,2,11,2,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-93,143,1,1
13,Shot Chart Detail,0021400047,193,201171,Carl Landry,1610612758,Sacramento Kings,2,9,53,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,97,156,1,0
14,Shot Chart Detail,0021400047,206,201171,Carl Landry,1610612758,Sacramento Kings,2,8,48,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,146,48,1,0
15,Shot Chart Detail,0021400047,214,201171,Carl Landry,1610612758,Sacramento Kings,2,8,15,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-18,0,1,1
