,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG
0,Shot Chart Detail,0021400005,156,101133,Ian Mahinmi,1610612754,Indiana Pacers,2,10,44,Made Shot,Jump Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-35,26,1,1
1,Shot Chart Detail,0021400005,196,101133,Ian Mahinmi,1610612754,Indiana Pacers,2,7,18,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,4,1,0
2,Shot Chart Detail,0021400005,453,101133,Ian Mahinmi,1610612754,Indiana Pacers,4,8,44,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,21,0,1,1
3,Shot Chart Detail,0021400005,476,101133,Ian Mahinmi,1610612754,Indiana Pacers,4,7,10,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,17,1,0
4,Shot Chart Detail,0021400021,136,101133,Ian Mahinmi,1610612754,Indiana Pacers,2,9,51,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,14,1,1
5,Shot Chart Detail,0021400021,172,101133,Ian Mahinmi,1610612754,Indiana Pacers,2,5,32,Missed Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,37,25,1,0
6,Shot Chart Detail,0021400021,336,101133,Ian Mahinmi,1610612754,Indiana Pacers,3,2,58,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,-19,179,1,0
7,Shot Chart Detail,0021400021,348,101133,Ian Mahinmi,1610612754,Indiana Pacers,3,1,26,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,17,1,1
8,Shot Chart Detail,0021400021,380,101133,Ian Mahinmi,1610612754,Indiana Pacers,4,10,8,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,185,26,1,0
9,Shot Chart Detail,0021400032,153,101133,Ian Mahinmi,1610612754,Indiana Pacers,2,7,15,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,9,1,1
10,Shot Chart Detail,0021400032,400,101133,Ian Mahinmi,1610612754,Indiana Pacers,4,10,46,Made Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-8,9,1,1
11,Shot Chart Detail,0021400049,134,101133,Ian Mahinmi,1610612754,Indiana Pacers,2,10,50,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,-6,1,1
12,Shot Chart Detail,0021400049,180,101133,Ian Mahinmi,1610612754,Indiana Pacers,2,5,45,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,4,1,1
13,Shot Chart Detail,0021400063,108,101133,Ian Mahinmi,1610612754,Indiana Pacers,1,1,13,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,9,1,1
14,Shot Chart Detail,0021400063,149,101133,Ian Mahinmi,1610612754,Indiana Pacers,2,9,30,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,7,1,1
15,Shot Chart Detail,0021400063,155,101133,Ian Mahinmi,1610612754,Indiana Pacers,2,8,47,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,80,20,1,0
16,Shot Chart Detail,0021400063,195,101133,Ian Mahinmi,1610612754,Indiana Pacers,2,5,32,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-67,121,1,0
17,Shot Chart Detail,0021400063,457,101133,Ian Mahinmi,1610612754,Indiana Pacers,4,5,43,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-3,1,1
18,Shot Chart Detail,0021400083,226,101133,Ian Mahinmi,1610612754,Indiana Pacers,2,1,45,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,39,1,1,0
19,Shot Chart Detail,0021400083,411,101133,Ian Mahinmi,1610612754,Indiana Pacers,4,8,49,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,17,7,1,1
