,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG
0,Shot Chart Detail,0021400029,166,203090,Maurice Harkless,1610612753,Orlando Magic,2,9,10,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,18,-2,1,0
1,Shot Chart Detail,0021400029,396,203090,Maurice Harkless,1610612753,Orlando Magic,3,1,56,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,225,28,1,1
2,Shot Chart Detail,0021400029,426,203090,Maurice Harkless,1610612753,Orlando Magic,3,0,3,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1
3,Shot Chart Detail,0021400029,434,203090,Maurice Harkless,1610612753,Orlando Magic,3,0,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,35,220,276,1,0
4,Shot Chart Detail,0021400029,470,203090,Maurice Harkless,1610612753,Orlando Magic,4,8,35,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,228,17,1,0
5,Shot Chart Detail,0021400029,599,203090,Maurice Harkless,1610612753,Orlando Magic,4,0,40,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,14,1,1
6,Shot Chart Detail,0021400058,194,203090,Maurice Harkless,1610612753,Orlando Magic,2,7,37,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1
7,Shot Chart Detail,0021400058,203,203090,Maurice Harkless,1610612753,Orlando Magic,2,6,22,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,9,1,1
8,Shot Chart Detail,0021400058,341,203090,Maurice Harkless,1610612753,Orlando Magic,3,4,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-21,277,1,0
9,Shot Chart Detail,0021400058,399,203090,Maurice Harkless,1610612753,Orlando Magic,4,10,56,Made Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1
10,Shot Chart Detail,0021400072,57,203090,Maurice Harkless,1610612753,Orlando Magic,1,5,40,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1
11,Shot Chart Detail,0021400072,123,203090,Maurice Harkless,1610612753,Orlando Magic,2,10,31,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1
12,Shot Chart Detail,0021400072,368,203090,Maurice Harkless,1610612753,Orlando Magic,4,10,54,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,45,58,1,1
13,Shot Chart Detail,0021400072,407,203090,Maurice Harkless,1610612753,Orlando Magic,4,7,46,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,15,1,1
