,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG
0,Shot Chart Detail,0021400011,125,2406,Caron Butler,1610612765,Detroit Pistons,1,1,26,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-147,216,1,0
1,Shot Chart Detail,0021400011,167,2406,Caron Butler,1610612765,Detroit Pistons,2,8,18,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,20,203,-5,1,0
2,Shot Chart Detail,0021400011,360,2406,Caron Butler,1610612765,Detroit Pistons,3,3,10,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,46,1,0
3,Shot Chart Detail,0021400011,406,2406,Caron Butler,1610612765,Detroit Pistons,3,0,0,Missed Shot,Jump Shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,68,136,676,1,0
4,Shot Chart Detail,0021400011,490,2406,Caron Butler,1610612765,Detroit Pistons,4,4,52,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,166,67,1,0
5,Shot Chart Detail,0021400017,88,2406,Caron Butler,1610612765,Detroit Pistons,1,3,35,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,21,21,209,1,0
6,Shot Chart Detail,0021400017,147,2406,Caron Butler,1610612765,Detroit Pistons,2,9,2,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,225,45,1,0
7,Shot Chart Detail,0021400017,162,2406,Caron Butler,1610612765,Detroit Pistons,2,7,9,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,23,-43,235,1,0
8,Shot Chart Detail,0021400017,326,2406,Caron Butler,1610612765,Detroit Pistons,3,4,45,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,111,160,1,1
9,Shot Chart Detail,0021400017,358,2406,Caron Butler,1610612765,Detroit Pistons,3,1,25,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,17,1,1
10,Shot Chart Detail,0021400017,372,2406,Caron Butler,1610612765,Detroit Pistons,3,0,0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,118,217,1,1
11,Shot Chart Detail,0021400017,387,2406,Caron Butler,1610612765,Detroit Pistons,4,10,21,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,22,1,228,1,1
12,Shot Chart Detail,0021400017,389,2406,Caron Butler,1610612765,Detroit Pistons,4,9,37,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,144,201,1,1
13,Shot Chart Detail,0021400017,399,2406,Caron Butler,1610612765,Detroit Pistons,4,8,55,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,1,1,1
14,Shot Chart Detail,0021400017,402,2406,Caron Butler,1610612765,Detroit Pistons,4,8,27,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,20,203,42,1,1
15,Shot Chart Detail,0021400017,454,2406,Caron Butler,1610612765,Detroit Pistons,4,2,52,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,3,1,1
16,Shot Chart Detail,0021400017,460,2406,Caron Butler,1610612765,Detroit Pistons,4,1,43,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,141,224,1,1
17,Shot Chart Detail,0021400017,501,2406,Caron Butler,1610612765,Detroit Pistons,4,0,23,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-32,258,1,0
18,Shot Chart Detail,0021400017,508,2406,Caron Butler,1610612765,Detroit Pistons,4,0,4,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,152,11,1,1
19,Shot Chart Detail,0021400033,164,2406,Caron Butler,1610612765,Detroit Pistons,2,8,35,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,222,118,1,0
20,Shot Chart Detail,0021400033,169,2406,Caron Butler,1610612765,Detroit Pistons,2,8,8,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,228,36,1,0
21,Shot Chart Detail,0021400033,381,2406,Caron Butler,1610612765,Detroit Pistons,4,11,46,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-158,77,1,1
22,Shot Chart Detail,0021400033,422,2406,Caron Butler,1610612765,Detroit Pistons,4,7,39,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-166,15,1,0
23,Shot Chart Detail,0021400061,110,2406,Caron Butler,1610612765,Detroit Pistons,1,0,10,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1
24,Shot Chart Detail,0021400061,114,2406,Caron Butler,1610612765,Detroit Pistons,2,11,39,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,15,-78,138,1,0
25,Shot Chart Detail,0021400061,247,2406,Caron Butler,1610612765,Detroit Pistons,2,0,0,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,146,112,1,0
26,Shot Chart Detail,0021400061,332,2406,Caron Butler,1610612765,Detroit Pistons,3,3,5,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-157,217,1,0
27,Shot Chart Detail,0021400061,344,2406,Caron Butler,1610612765,Detroit Pistons,3,2,17,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,4,1,0
28,Shot Chart Detail,0021400061,369,2406,Caron Butler,1610612765,Detroit Pistons,4,11,20,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,228,15,1,1
29,Shot Chart Detail,0021400061,380,2406,Caron Butler,1610612765,Detroit Pistons,4,9,37,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,168,197,1,0
30,Shot Chart Detail,0021400076,54,2406,Caron Butler,1610612765,Detroit Pistons,1,6,15,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-87,173,1,0
31,Shot Chart Detail,0021400076,72,2406,Caron Butler,1610612765,Detroit Pistons,1,5,10,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,234,26,1,1
32,Shot Chart Detail,0021400076,80,2406,Caron Butler,1610612765,Detroit Pistons,1,3,57,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-127,107,1,1
33,Shot Chart Detail,0021400076,230,2406,Caron Butler,1610612765,Detroit Pistons,2,2,5,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,200,187,1,1
34,Shot Chart Detail,0021400076,250,2406,Caron Butler,1610612765,Detroit Pistons,2,0,30,Missed Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,51,23,1,0
35,Shot Chart Detail,0021400076,391,2406,Caron Butler,1610612765,Detroit Pistons,4,8,37,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-23,263,1,1
36,Shot Chart Detail,0021400076,400,2406,Caron Butler,1610612765,Detroit Pistons,4,8,11,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-209,159,1,0
37,Shot Chart Detail,0021400076,419,2406,Caron Butler,1610612765,Detroit Pistons,4,6,7,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,-3,1,1
38,Shot Chart Detail,0021400091,76,2406,Caron Butler,1610612765,Detroit Pistons,1,2,15,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,223,64,1,0
39,Shot Chart Detail,0021400091,326,2406,Caron Butler,1610612765,Detroit Pistons,3,6,18,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,47,176,1,1
40,Shot Chart Detail,0021400091,370,2406,Caron Butler,1610612765,Detroit Pistons,3,2,6,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-187,187,1,0
41,Shot Chart Detail,0021400091,418,2406,Caron Butler,1610612765,Detroit Pistons,4,11,24,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,83,254,1,0
42,Shot Chart Detail,0021400091,478,2406,Caron Butler,1610612765,Detroit Pistons,4,6,58,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,233,20,1,0
43,Shot Chart Detail,0021400101,74,2406,Caron Butler,1610612765,Detroit Pistons,1,4,17,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,23,11,1,0
44,Shot Chart Detail,0021400101,108,2406,Caron Butler,1610612765,Detroit Pistons,1,0,29,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-141,201,1,1
45,Shot Chart Detail,0021400101,162,2406,Caron Butler,1610612765,Detroit Pistons,2,8,1,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,50,200,1,1
46,Shot Chart Detail,0021400101,174,2406,Caron Butler,1610612765,Detroit Pistons,2,6,53,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,149,3,1,0
47,Shot Chart Detail,0021400101,467,2406,Caron Butler,1610612765,Detroit Pistons,4,4,41,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,236,-10,1,1
48,Shot Chart Detail,0021400101,524,2406,Caron Butler,1610612765,Detroit Pistons,4,0,10,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,23,15,1,0
49,Shot Chart Detail,0021400109,129,2406,Caron Butler,1610612765,Detroit Pistons,1,1,11,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-112,244,1,1
50,Shot Chart Detail,0021400109,159,2406,Caron Butler,1610612765,Detroit Pistons,2,11,8,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-95,149,1,0
51,Shot Chart Detail,0021400109,172,2406,Caron Butler,1610612765,Detroit Pistons,2,8,52,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,21,171,124,1,1
52,Shot Chart Detail,0021400109,292,2406,Caron Butler,1610612765,Detroit Pistons,2,0,0,Missed Shot,Jump Shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,55,-136,541,1,0
53,Shot Chart Detail,0021400109,385,2406,Caron Butler,1610612765,Detroit Pistons,3,2,30,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,21,-5,213,1,0
54,Shot Chart Detail,0021400129,96,2406,Caron Butler,1610612765,Detroit Pistons,1,0,23,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,226,3,1,0
55,Shot Chart Detail,0021400129,326,2406,Caron Butler,1610612765,Detroit Pistons,3,2,25,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-48,238,1,0
56,Shot Chart Detail,0021400136,71,2406,Caron Butler,1610612765,Detroit Pistons,1,3,58,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,7,254,1,0
57,Shot Chart Detail,0021400136,177,2406,Caron Butler,1610612765,Detroit Pistons,2,6,31,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-138,219,1,1
58,Shot Chart Detail,0021400136,323,2406,Caron Butler,1610612765,Detroit Pistons,3,3,46,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-155,197,1,0
59,Shot Chart Detail,0021400150,74,2406,Caron Butler,1610612765,Detroit Pistons,1,3,42,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,163,14,1,0
60,Shot Chart Detail,0021400150,113,2406,Caron Butler,1610612765,Detroit Pistons,1,0,44,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,226,34,1,1
