,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG
0,Shot Chart Detail,0021400001,58,201569,Eric Gordon,1610612740,New Orleans Pelicans,1,6,2,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-182,190,1,1
1,Shot Chart Detail,0021400001,230,201569,Eric Gordon,1610612740,New Orleans Pelicans,2,6,41,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,11,1,1
2,Shot Chart Detail,0021400001,236,201569,Eric Gordon,1610612740,New Orleans Pelicans,2,6,1,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,32,12,1,0
3,Shot Chart Detail,0021400001,249,201569,Eric Gordon,1610612740,New Orleans Pelicans,2,4,44,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-218,116,1,0
4,Shot Chart Detail,0021400001,277,201569,Eric Gordon,1610612740,New Orleans Pelicans,2,2,31,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,39,197,1,0
5,Shot Chart Detail,0021400001,361,201569,Eric Gordon,1610612740,New Orleans Pelicans,3,6,32,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-4,22,1,0
6,Shot Chart Detail,0021400001,368,201569,Eric Gordon,1610612740,New Orleans Pelicans,3,5,40,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,18,4,1,0
7,Shot Chart Detail,0021400001,483,201569,Eric Gordon,1610612740,New Orleans Pelicans,4,8,34,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,14,1,1
8,Shot Chart Detail,0021400027,22,201569,Eric Gordon,1610612740,New Orleans Pelicans,1,9,17,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,24,67,1,0
9,Shot Chart Detail,0021400027,32,201569,Eric Gordon,1610612740,New Orleans Pelicans,1,8,42,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,21,25,1,0
10,Shot Chart Detail,0021400027,46,201569,Eric Gordon,1610612740,New Orleans Pelicans,1,7,31,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,69,195,1,0
11,Shot Chart Detail,0021400027,53,201569,Eric Gordon,1610612740,New Orleans Pelicans,1,7,4,Missed Shot,Driving Bank shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-59,30,1,0
12,Shot Chart Detail,0021400027,215,201569,Eric Gordon,1610612740,New Orleans Pelicans,2,6,19,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21,-120,179,1,0
13,Shot Chart Detail,0021400027,480,201569,Eric Gordon,1610612740,New Orleans Pelicans,4,4,57,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,233,74,1,0
14,Shot Chart Detail,0021400045,3,201569,Eric Gordon,1610612740,New Orleans Pelicans,1,11,22,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,141,157,1,0
15,Shot Chart Detail,0021400045,27,201569,Eric Gordon,1610612740,New Orleans Pelicans,1,7,59,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,11,1,1
16,Shot Chart Detail,0021400045,38,201569,Eric Gordon,1610612740,New Orleans Pelicans,1,6,5,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,234,-5,1,0
17,Shot Chart Detail,0021400045,48,201569,Eric Gordon,1610612740,New Orleans Pelicans,1,4,58,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,13,47,1,1
18,Shot Chart Detail,0021400045,51,201569,Eric Gordon,1610612740,New Orleans Pelicans,1,4,26,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-116,242,1,0
19,Shot Chart Detail,0021400045,87,201569,Eric Gordon,1610612740,New Orleans Pelicans,1,2,12,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,4,1,0
20,Shot Chart Detail,0021400045,91,201569,Eric Gordon,1610612740,New Orleans Pelicans,1,1,53,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-231,-11,1,0
21,Shot Chart Detail,0021400045,189,201569,Eric Gordon,1610612740,New Orleans Pelicans,2,5,19,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,138,165,1,0
22,Shot Chart Detail,0021400045,206,201569,Eric Gordon,1610612740,New Orleans Pelicans,2,3,59,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,236,17,1,0
23,Shot Chart Detail,0021400045,324,201569,Eric Gordon,1610612740,New Orleans Pelicans,3,6,9,Missed Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-29,34,1,0
24,Shot Chart Detail,0021400045,328,201569,Eric Gordon,1610612740,New Orleans Pelicans,3,5,49,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,23,9,1,0
